file_path;concept_name;pattern;match_type;matched_text;similarity_score;first_line;name_score;summary_score
classiq-library/algorithms/number_theory_and_cryptography/elliptic_curves/elliptic_curve_discrete_log.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;311;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/elliptic_curves/elliptic_curve_discrete_log.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;323;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/elliptic_curves/elliptic_curve_discrete_log.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000;323;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/elliptic_curves/elliptic_curve_discrete_log.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000;323;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/elliptic_curves/elliptic_curve_discrete_log.py;/classiq/open_library.functions.modular_exponentiation.modular_multiply;Quantum Arithmetic;name;modular_multiply;1.0000;538;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/elliptic_curves/elliptic_curve_discrete_log.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;802;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/hidden_shift/hidden_shift.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;32;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/hidden_shift/hidden_shift.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000;56;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/hidden_shift/hidden_shift.py;/qiskit/qiskit.circuit.library.phase_oracle.PhaseOracle;Oracle;name;phase_oracle;1.0000;56;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/shor/shor.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;114;1.0000;
classiq-library/algorithms/number_theory_and_cryptography/shor/shor.py;expanded/my_qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;0.9165;114;0.9165;
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/pennylane/pennylane.templates.layers.cv_neural_net.CVNeuralNetLayers;Quantum Neural Network (QNN);summary;!/usr/bin/env python coding: utf-8 Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in m...;0.6765;0;;0.6765
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/classiq/open_library.functions.variational.encode_on_bloch;Data Encoding;name;encode_on_bloch;1.0000;197;1.0000;
classiq-library/algorithms/qml/qsvm/qsvm.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;688;1.0000;
classiq-library/algorithms/qml/quantum_autoencoder/quantum_autoencoder.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;108;1.0000;
classiq-library/algorithms/qml/quantum_autoencoder/quantum_autoencoder.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000;174;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;146;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;name;qst_type2;1.0000;164;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qct_type2;0.9215;165;0.9215;
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;name;qct_type2;1.0000;165;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;186;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;expanded/my_qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;0.9165;186;0.9165;
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations;Data Encoding;name;linear_pauli_rotations;1.0000;153;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;expanded/qsp_approximate;Domain Specific Application;name;qsp_approximate;1.0000;235;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;name;qsvt_lcu;1.0000;287;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;expanded/qsvt_phases;Domain Specific Application;name;qsvt_phases;1.0000;334;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;name;qsvt;1.0000;353;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;name;qsvt;1.0000;353;1.0000;
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;411;1.0000;
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.adapt_vqe.AdaptVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6545;0;;0.6545
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6789;0;;0.6789
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6688;0;;0.6688
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6892;0;;0.6892
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6789;0;;0.6789
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/QUBO_QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6789;0;;0.6789
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/adapt_vqe_ansatz;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6545;0;;0.6545
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/QUBO_QAOA_cvar;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6789;0;;0.6789
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/optimize_qaoa_params;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6789;0;;0.6789
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/VqlsOptimizer;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6892;0;;0.6892
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/QAOA_ansatz_for_Ising;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6789;0;;0.6789
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/get_qc;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6892;0;;0.6892
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/adapt_layer;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6545;0;;0.6545
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;expanded/run_qiro;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Solving the Quantum Linear Systems Problem (QLSP) using AQC **Adiabatic Quantum Computing (AQC)** leverages the adi...;0.6789;0;;0.6789
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;457;1.0000;
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 HHL Algorithm > **The HHL algorithm** [\[1\]](#HHL), named after Harrow, Hassidim and Lloyd, is a fundamental quant...;0.6928;0;;0.6928
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;expanded/qsvt_phases;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 HHL Algorithm > **The HHL algorithm** [\[1\]](#HHL), named after Harrow, Hassidim and Lloyd, is a fundamental quant...;0.6928;0;;0.6928
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;expanded/parse_qsvt_results;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 HHL Algorithm > **The HHL algorithm** [\[1\]](#HHL), named after Harrow, Hassidim and Lloyd, is a fundamental quant...;0.6928;0;;0.6928
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;expanded/qsvt_sqrt_polynomial;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 HHL Algorithm > **The HHL algorithm** [\[1\]](#HHL), named after Harrow, Hassidim and Lloyd, is a fundamental quant...;0.6928;0;;0.6928
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;expanded/be_qfunc;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 HHL Algorithm > **The HHL algorithm** [\[1\]](#HHL), named after Harrow, Hassidim and Lloyd, is a fundamental quant...;0.6928;0;;0.6928
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;189;1.0000;
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;expanded/my_qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;0.9165;189;0.9165;
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;444;1.0000;
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Matrix Inversion with Quantum Singular Value Transform (QSVT) > **Quantum Matrix Inversion (or Quantum Linear Solve...;0.7554;0;;0.7554
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Matrix Inversion with Quantum Singular Value Transform (QSVT) > **Quantum Matrix Inversion (or Quantum Linear Solve...;0.6509;0;;0.6509
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;expanded/parse_qsvt_results;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Matrix Inversion with Quantum Singular Value Transform (QSVT) > **Quantum Matrix Inversion (or Quantum Linear Solve...;0.7554;0;;0.7554
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;expanded/qsvt_sqrt_polynomial;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Matrix Inversion with Quantum Singular Value Transform (QSVT) > **Quantum Matrix Inversion (or Quantum Linear Solve...;0.7554;0;;0.7554
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;expanded/qsp_approximate;Domain Specific Application;name;qsp_approximate;1.0000;190;1.0000;0.7734
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;expanded/qsvt_phases;Domain Specific Application;name;qsvt_phases;1.0000;194;1.0000;0.7554
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion;1.0000;235;1.0000;0.7734
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;expanded/be_qfunc;Domain Specific Application;name;be_qfunc;1.0000;238;1.0000;0.7554
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.adapt_vqe.AdaptVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational ...;0.6894;0;;0.6894
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational ...;0.6839;0;;0.6839
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational ...;0.7505;0;;0.7505
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;expanded/adapt_vqe_ansatz;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational ...;0.6894;0;;0.6894
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;expanded/get_qc;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational ...;0.7505;0;;0.7505
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;expanded/adapt_layer;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational ...;0.6894;0;;0.6894
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000;305;1.0000;
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;308;1.0000;
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;expanded/VqlsOptimizer;Variational Quantum Eigensolver (VQE);name;VqlsOptimizer;1.0000;333;1.0000;0.7505
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7979;0;;0.7979
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6958;0;;0.6958
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.ae.AmplitudeEstimation;Quantum Amplitude Estimation;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6867;0;;0.6867
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.hamiltonian_phase_estimation.HamiltonianPhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7648;0;;0.7648
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.ipe.IterativePhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7195;0;;0.7195
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.phase_estimation.PhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7149;0;;0.7149
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/run_quantum_phase_estimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7648;0;;0.7648
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/get_quantum_phase_estimation_results;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7648;0;;0.7648
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/quantum_phase_estimation_circuit;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7648;0;;0.7648
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/qsvt_phases;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6958;0;;0.6958
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/parse_qsvt_results;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6958;0;;0.6958
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/qsvt_sqrt_polynomial;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6958;0;;0.6958
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/QControlBox;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7470;0;;0.7470
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/be_qfunc;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6958;0;;0.6958
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;107;1.0000;
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/get_qpe_precision;Quantum Phase Estimation (QPE);name;get_qpe_precision;1.0000;173;1.0000;0.7979
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/normalize_hamiltonian;Quantum Phase Estimation (QPE);name;normalize_hamiltonian;1.0000;186;1.0000;0.7648
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;207;1.0000;0.7979
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;210;1.0000;0.7470
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;expanded/my_qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;0.9165;210;0.9165;0.7470
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6743;0;;0.6743
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6703;0;;0.6703
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/my_qpe_flexible;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6743;0;;0.6743
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/qsvt_phases;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6703;0;;0.6703
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/parse_qsvt_results;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6703;0;;0.6703
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/qsvt_sqrt_polynomial;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6703;0;;0.6703
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/get_qpe_precision;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6928;0;;0.6928
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/QControlBox;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6743;0;;0.6743
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/QArray;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6928;0;;0.6928
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;expanded/be_qfunc;Domain Specific Application;name;be_qfunc;1.0000;244;1.0000;0.6703
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000;316;1.0000;
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000;320;1.0000;0.6928
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;360;1.0000;
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;375;1.0000;
